"","scenario","climate.gcm","rcp","decade","manage.cost.rxfire.timberrev.transport.net_mean","manage.cost.rxfire.timberrev.transport.net_sd","all.costs.manage.timber.transport.rx.wildfire_mean","all.costs.manage.timber.transport.rx.wildfire_sd","wildfire.cost_mean","wildfire.cost_sd","chips.green.to.gen.mtons_mean","chips.green.to.gen.mtons_sd","timber.biomass.rev.post.trans.net_mean","timber.biomass.rev.post.trans.net_sd","timber.cuft.annualavg_mean","timber.cuft.annualavg_sd","biomass.cut.mtons_mean","biomass.cut.mtons_sd","cumulative.sequestration.allpools.mtons.carbon.decadeavg_mean","cumulative.sequestration.allpools.mtons.carbon.decadeavg_sd"
"202","3","HADGEM2",4.5,"(10,20]",1796592.30241434,214828.832788143,2919899.76253296,1657475.99919828,1123307.46011863,1534419.80828679,5118.8093933088,479.310738304059,699051.431579119,64850.6708612766,1450981.78395339,31954.0608424389,73535.0227556178,1775.79527144588,53311.4020375849,61717.1552320731
"203","3","HADGEM2",4.5,"(20,30]",1330558.11431627,220847.066860909,2435814.82406241,1617732.23339088,1105256.70974613,1476305.14577179,3742.61623073741,660.31065548041,493790.927894568,63515.5967203728,991999.772356521,14942.3876165208,48871.229366221,88.4179541521712,241154.485062812,66566.1648388795
"204","3","HADGEM2",4.5,"(30,40]",1322253.99761673,261176.71883307,2059400.59196778,903851.833428914,737146.594351057,806767.030611396,3212.33476931016,540.506846460117,436627.146975157,57947.1608317953,905487.269861737,13066.7425731579,46449.2253138923,1034.12021081028,431298.67685871,74175.645103507
"205","3","HADGEM2",4.5,"(40,50]",1446343.51529647,300866.676143193,2468728.35838289,1581794.03332779,1022384.84308642,1403149.40660763,3570.4341610361,846.055638311246,472038.54230513,89354.1503118196,981300.652991242,35553.4761007242,50195.3064420327,2804.15077071981,601615.015702374,80836.6059024969
"206","3","HADGEM2",4.5,"(50,60]",1808214.93534501,376160.96666067,2708658.76271581,1004181.38037573,900443.827370802,756945.46742921,4078.9196569079,873.735436472972,525645.363346069,89151.6681776514,1106697.21056537,42684.3524802999,60250.2676352939,3787.58174770352,776747.189275112,95119.110071831
"207","3","HADGEM2",4.5,"(60,70]",2191393.90624037,451070.243532823,3691157.39472076,2200220.0738229,1499763.48848039,1969451.32367689,4274.49267016217,900.832506658024,564479.720423006,104600.383489918,1239440.22560786,42293.1439233519,71139.1255133199,3869.44042761102,928699.274771534,102409.969944485
"208","3","HADGEM2",4.5,"(70,80]",2459789.34640568,500601.390802379,4376946.78290685,2268089.32786413,1917157.43650117,1996078.60119294,4575.57311439758,1073.9264428309,606535.90591052,115635.968426825,1335415.31477435,100174.624244387,77647.8610320639,6956.75559971243,1059929.62513573,132879.73871177
"209","3","HADGEM2",4.5,"(80,90]",2604291.50579768,598289.247985247,4137749.1801485,2450443.56829162,1533457.67435081,2052656.48186149,4853.51765824724,1555.60729431036,656606.666421764,153652.395379802,1442067.12252488,90096.8002200058,83007.6974828669,4407.10977583017,1209103.7475223,154686.231140761
"210","3","HADGEM2",4.5,"(90,100]",2361184.60691409,525188.433001053,4838254.99144536,2742796.33230965,2477070.38453127,2639732.83588665,4382.79288891646,1149.93591887774,638680.684297613,139281.084101132,1415310.52504269,131871.707008711,79274.588891153,7611.16758398029,1314146.28718088,175639.175201407
"211","3","HADGEM2",8.5,"(0,10]",4924519.98040903,391858.547736399,5846953.59952735,1539675.97930636,922433.619118311,1312774.04588938,15744.5643444939,1075.3807902994,1589094.8754981,81180.5191360886,3346928.99638384,7181.25941027692,180118.891236951,1114.74303391937,-30671.9624991664,30258.9100248174
"212","3","HADGEM2",8.5,"(10,20]",1844302.87655982,254580.606358868,2608651.42203026,1044094.49720918,764348.545470439,920427.314788017,5034.49527737781,422.724195380108,681003.579272625,53680.6493418582,1418225.8820193,16525.4938591695,72774.2673235209,614.258224693567,66346.9098282967,63956.8447058886
"213","3","HADGEM2",8.5,"(20,30]",1588688.86749168,340874.882085457,2809674.51078918,1678360.21124526,1220985.64329749,1547637.80576066,4231.92063251653,784.202142624722,531387.737874533,74529.5787514211,1073738.20927629,30784.9656088335,54596.13315081,2194.94993828944,265109.434963693,48354.8889335338
"214","3","HADGEM2",8.5,"(30,40]",1474637.49996799,261567.935030541,2424248.59485418,1248112.79368282,949611.094886187,1131986.95849407,3240.0891837125,507.736266417889,433467.707487062,62810.8340943231,924867.760368441,31942.2280800941,49383.0596142932,1481.6806673002,437484.200661152,51794.2337036136
"215","3","HADGEM2",8.5,"(40,50]",1732229.39581098,262683.610838613,2813374.54443992,1504146.17363627,1081145.14862894,1331603.24570066,3672.49028171001,695.060173070847,478456.464497255,65677.7864408177,1031087.29707968,10518.6072756825,56225.1122314168,946.065650878989,606334.303317243,53839.0358223668
"216","3","HADGEM2",8.5,"(50,60]",2081576.57104344,357621.87685652,4103733.2335337,2754711.76630234,2022156.66249026,2595551.41928718,4075.2796099562,851.744292102632,532882.327195196,85465.7890577313,1157408.66204676,42478.2813853987,66353.8983984954,2075.72075711391,764011.08311481,47760.767564813
"217","3","HADGEM2",8.5,"(60,70]",2476650.72494807,537872.443405355,3843118.80761809,1737608.18237432,1366468.08267002,1472796.52035815,4160.57581689956,1098.8798143468,572221.953895348,114990.950209817,1299135.75015633,47127.3819523914,78134.4378425834,1981.06671309932,898583.786094525,54711.2167396981
"218","3","HADGEM2",8.5,"(70,80]",2722403.45078761,634569.021571685,4468579.33760971,2541225.32023807,1746175.8868221,2230463.94819095,4387.03484482872,1269.5527068645,623642.846158908,127688.948486213,1423877.52291613,41846.5027074863,85163.1133953111,1528.26712183478,1039203.05816131,41212.6874923639
"219","3","HADGEM2",8.5,"(80,90]",2555753.83558562,548622.943059545,3622217.9367575,1705426.76411371,1066464.10117188,1347706.8285062,4297.59380559853,1535.24943932272,634847.993702115,152124.080584504,1429622.74718184,97867.4279421112,81693.5470962833,5449.92578105477,1139392.81679269,55594.1807582717
"220","3","HADGEM2",8.5,"(90,100]",2452794.90343737,565103.513001602,3798891.32842382,2056656.38882039,1346096.42498645,1653583.17269908,4462.97772472041,1566.46171999601,682192.684378756,164477.648988085,1506111.00349646,18839.2774109515,80759.601456855,791.433289485417,1297017.40883577,47168.8434877465
"221","3","MIROC5",4.5,"(0,10]",5065321.88315601,368112.749447035,5748253.05742857,897609.822384704,682931.174272564,626492.758690602,16225.5565528193,793.859779024782,1631512.97994419,74271.5093948066,3426064.88266115,8970.11734485606,184653.395007489,553.747256058205,-32157.6854306445,32153.4427855798
"222","3","MIROC5",4.5,"(10,20]",1746013.55380162,210685.756777159,3123791.39677755,1941524.44708179,1377777.84297593,1800472.00392144,4872.2766919259,249.980437470116,670900.189886256,34399.6231984127,1400399.97617672,5587.99947187932,71527.3004739089,337.230561901542,52079.5426108146,55855.6493042759
"223","3","MIROC5",4.5,"(20,30]",1446962.71540115,284045.151275654,2684680.72679108,1488246.23396464,1237718.01138993,1369238.15316144,3997.74020747185,831.056558011431,511818.843614818,75556.6951970198,1032071.62580954,36352.3307333878,51207.5903525774,1544.70473291545,232220.562399735,49957.5410763189
"224","3","MIROC5",4.5,"(30,40]",1367200.52674565,258766.902323143,3110487.72724569,2180402.70110291,1743287.20050004,2080836.05582097,3232.63987945778,737.828628929248,436115.672122362,92640.0451193448,917717.760393756,36409.0210666134,47390.8835966541,1852.49541422669,394133.198008214,48756.4261417775
"225","3","MIROC5",4.5,"(40,50]",1415097.63712902,277957.149489377,3821214.71817417,2618981.89342085,2406117.08104516,2432525.53671731,3370.25205248238,941.416594648086,451783.510867189,103194.495740968,953878.76307452,50222.5847320161,48899.1070156792,2152.14724023121,583932.903806914,55087.0671240854
"226","3","MIROC5",4.5,"(50,60]",1644596.4122345,311950.414499687,3033160.22715876,1804653.75954737,1388563.81492426,1745997.26736042,3386.53808432661,776.125008123642,473021.306781032,98272.0376462064,1032754.34551043,54421.1263861476,55938.0048220058,2664.21494911423,752487.145111795,65558.9402156641
"227","3","MIROC5",4.5,"(60,70]",1932165.92345809,459117.917072544,4627887.86375351,2978764.59592191,2695721.94029542,2765599.10597881,3749.34984716332,1100.63092656389,510871.477824877,125354.303202684,1135886.70804164,57110.6148940411,63222.1810430687,3292.06882993075,949024.631986629,68942.0416302164
"228","3","MIROC5",4.5,"(70,80]",1939939.97675695,410859.312160286,5047617.62830661,2789861.41438026,3107677.65154966,2637799.2266616,3651.39208747928,952.995892559956,514195.683369738,111296.980787497,1140624.86926866,39075.4704695118,63291.6062501344,1698.61752167846,1127022.85277419,61820.2908720919
"229","3","MIROC5",4.5,"(80,90]",1910310.84606693,483568.999221232,4565038.56179888,2783750.1575279,2654727.71573196,2601624.83430386,3727.33404610252,1193.56155381186,521862.882809975,134285.130567155,1149740.821429,58846.5241370998,62582.2234334594,2028.36714102596,1285423.98309822,60555.2053837737
"230","3","MIROC5",4.5,"(90,100]",2015905.28697579,482973.64604602,3739290.30151131,2375266.67887799,1723385.01453552,2181628.28871064,3490.03633184019,1486.78957997739,485976.110191234,173124.169734289,1062007.47887225,73469.9495641696,57056.519558819,5093.09355277416,1347824.16896893,79833.1728603558
"231","3","MIROC5",8.5,"(0,10]",4997656.14275428,395039.809857409,6271586.11407102,1578687.50478682,1273929.97131674,1345281.35960554,16169.3602670908,806.255639216912,1627466.05126129,70997.5004465509,3412878.84387207,9419.27605092506,182809.613221006,284.858832459884,-33723.6475493363,34527.1605385624
"232","3","MIROC5",8.5,"(10,20]",1733978.9684312,254115.43564414,3069420.81637321,1703727.23441646,1335441.84794201,1558387.98867205,4909.03110346642,610.429411710074,668878.920093293,72935.2270800759,1396126.49824852,9400.3868761073,70561.1262567088,666.661875044616,44793.8099173904,56790.128736288
"233","3","MIROC5",8.5,"(20,30]",1389502.96536196,201636.926043219,2772694.60670228,1972471.61776629,1383191.64134032,1874472.11867648,3731.74061054167,445.373027953391,501533.255590908,58671.7163964785,1021272.70172102,52576.8678999142,50862.6570299519,2652.00647334288,244383.083681047,55046.8881225486
"234","3","MIROC5",8.5,"(30,40]",1366916.31943044,334207.386221923,3326656.75155325,2757754.74678144,1959740.43212281,2657074.89243081,3291.44495786725,891.85748975963,434526.295937514,81355.8973830983,909984.346581377,101154.836916938,47048.2175856114,5182.593669619,401600.510345106,52618.8010263031
"235","3","MIROC5",8.5,"(40,50]",1339829.01376107,211087.435939107,4638920.9153952,2889719.01225292,3299091.90163413,2804160.19401538,2934.3519917791,578.739109102319,406855.00677997,71979.1770639968,867208.705761048,39154.5837021901,45264.1325024807,1904.00649993229,581914.555928509,48036.9065989008
"236","3","MIROC5",8.5,"(50,60]",1618484.00765414,299989.438254093,3620256.47628624,2341663.85564529,2001772.4686321,2200259.47190609,3227.82206962017,659.731565218217,450610.025688032,88188.1047550896,991174.097307044,40260.2763566975,54487.6028342233,2423.20402150218,729211.944790046,56365.511514825
"237","3","MIROC5",8.5,"(60,70]",2037260.96089662,352146.605859034,3463356.71124025,1718794.52826801,1426095.75034363,1586488.70866012,3713.20414279576,977.954541766193,510501.813095874,100495.62224007,1157984.61813529,8930.25629395451,66262.7681406201,894.310386352582,907823.931167831,56134.0910175825
"238","3","MIROC5",8.5,"(70,80]",2323844.21076654,535043.651976016,3974465.07429643,2026169.37897095,1650620.86352988,1694410.60007005,4147.71271838097,1400.89386428301,574871.907516175,127632.155366276,1307025.52570564,82651.0876356013,75258.9915771247,4935.7383890745,1101741.69690934,68905.9889068789
"239","3","MIROC5",8.5,"(80,90]",2431458.06661417,494505.948931498,5001693.83296789,2658104.2881889,2570235.76635372,2468571.86467806,4185.97402486276,1212.83831969082,597974.673526825,117569.508300667,1361450.27934042,49369.2108420009,78825.4461558218,2747.32951920041,1244924.32051985,42399.1068791209
"240","3","MIROC5",8.5,"(90,100]",2141401.94989604,531858.807878107,6091468.27938387,3970140.84821323,3950066.32948783,3899651.81225771,3643.62123078658,1322.70186668652,541763.111905983,140750.513943004,1223455.37319242,104429.598508458,69157.3800948558,6411.49521421114,1332769.85313865,30010.8418579553
"241","4","CanESM",4.5,"(0,10]",1495968.10435598,240694.839105248,2257739.97135883,1132502.33602479,761771.867002856,1006647.97092537,2442.01791955525,257.784636042583,218239.955429127,17899.800131229,132283.250642999,3801.25831075717,8964.96780074218,375.852623235391,138522.529701736,78680.1154270555
"242","4","CanESM",4.5,"(10,20]",956793.992283346,258729.133759738,2184952.2414705,1473329.5830342,1228158.24918715,1351070.87187523,1119.22945997525,167.531058582673,142031.775119717,22345.5028055275,87280.3112969742,2399.93271955558,5164.23995378994,306.457765497898,352933.025668735,68602.6327548079
"243","4","CanESM",4.5,"(20,30]",747820.253497172,236168.315441797,1562080.83564701,1234530.53161137,814260.582149837,1084581.69888949,716.368751757165,114.454483761971,102022.292782124,15014.1608348629,61261.6059671002,1968.6437174503,3376.96660743396,82.4160946222518,538137.275607967,43682.5511340993
"244","4","CanESM",4.5,"(30,40]",793173.48869996,193060.974388564,1905046.1102104,1538171.8776055,1111872.62151044,1436798.40890744,633.90225175256,117.44052531597,93436.2647718184,13744.3963480399,56660.1099253434,2791.79897757789,3086.35991471295,171.991969133207,658430.941714014,34866.9336700778
"245","4","CanESM",4.5,"(40,50]",789603.593039214,242941.444956062,2178993.50082424,1726027.40203866,1389389.90778503,1594495.94462674,657.343446751887,274.899326335091,97030.8273634299,31440.7520741267,60139.6948998,4134.99667396194,3271.63230578393,268.11406906471,762060.140819752,27783.4804356381
"246","4","CanESM",4.5,"(50,60]",777337.539089711,251205.512374508,2040795.48255454,1557094.39181807,1263457.94346483,1446504.87308732,539.799525695346,162.300841532244,86154.3046231838,29870.8052245112,54746.388575268,4399.41194867573,3160.32221960253,227.606913003823,850919.504431113,31958.4925415976
"247","4","CanESM",4.5,"(60,70]",809660.431226044,284481.989592682,2431672.42077415,2100191.91473669,1622011.98954811,1986658.0993088,602.77372180958,198.986179291469,91999.4495121568,27980.4626991116,58633.4140588745,2675.05687850322,3421.83713916128,149.688715349685,928555.501717509,41746.6403091092
"248","4","CanESM",4.5,"(70,80]",888968.415503355,278343.800628935,1541719.3619857,1044980.60694256,652750.946482344,852221.619392432,652.311920050071,230.216569944128,101593.125738826,32159.7724247153,65545.9638115699,4149.40099363192,3907.27540281201,257.154349984126,1048886.01368379,50193.9098890469
"249","4","CanESM",4.5,"(80,90]",899953.517277483,311752.155425218,2581040.12551599,2046483.69872214,1681086.60823851,1962341.94539092,777.100179543099,258.437070000592,116448.094379713,38951.7573614106,72869.4437891115,2697.17174336901,4332.81087775562,293.710748892274,1143656.19217834,50717.8024297056
"250","4","CanESM",4.5,"(90,100]",932236.679633409,292977.404718513,3149800.21261135,3159214.76646184,2217563.53297794,3113667.33138385,788.273130427843,243.37512255711,117383.207042966,37999.4384508302,72506.2653705604,1208.97004719253,4277.77561615671,136.871471680555,1132260.12973633,50949.4924742583
"251","4","CanESM",8.5,"(0,10]",1489773.09560811,240619.24116427,2249785.49328898,1012254.96581882,760012.397680869,882047.824675415,2382.13431158618,158.843670618842,211762.147426957,15632.8192384217,128158.00379922,2606.37804895133,8771.84764818322,285.562465724769,115641.161305636,65247.7827031711
"252","4","CanESM",8.5,"(10,20]",949175.814569928,220402.817995231,1886398.76374624,1182329.35249373,937222.949176312,1085626.46494857,1090.91430535464,126.682658418021,138526.758728914,15260.864926028,85218.6735867697,3302.85783908552,5034.60158401677,289.143614353843,326207.435110961,60681.284288885
"253","4","CanESM",8.5,"(20,30]",783072.942861717,246853.030778023,1938925.41669146,1645118.57630496,1155852.47382974,1582043.20660845,657.194533408594,101.504168946702,98883.6002746607,22525.2780169049,60461.480397157,2349.86026496174,3392.92992652389,142.346083965999,480208.566616144,42516.6292725988
"254","4","CanESM",8.5,"(30,40]",706290.061085808,206929.138549258,1804300.49586327,1478108.79047504,1098010.43477746,1425192.3686039,594.745064043105,162.672578148769,89747.1563316831,20448.3986590674,54359.2190155643,812.864891454324,2990.8081666257,92.4915034186254,594078.023876275,29187.1956491836
"255","4","CanESM",8.5,"(40,50]",764226.374840152,246444.992256019,2336421.72672131,1946353.13781906,1572195.35188116,1852439.30372058,548.445881339216,147.697787390816,91415.6052075021,21299.4015323764,57288.7080419619,4513.18081243137,3173.1776028376,222.427268535478,658232.430820001,29515.136827901
"256","4","CanESM",8.5,"(50,60]",864473.22840605,272729.08425831,2693860.27404802,2215556.30120012,1829387.04564197,2183672.30133564,651.940422089191,208.855165983874,103821.03905086,22931.6443830396,66203.9925151038,4467.47634455725,3839.33569238709,294.459151395249,750819.587386538,33935.6007817412
"257","4","CanESM",8.5,"(60,70]",888786.736639121,197666.005893337,1627378.80790388,979571.639532958,738592.071264754,878259.180959747,673.013623879204,208.171561145899,103682.005556442,21754.2064788584,66242.8271846794,5720.62772595483,3912.82448638704,379.506200414316,801827.181374989,42541.8892592298
"258","4","CanESM",8.5,"(70,80]",977933.534861716,235478.285668241,1621288.72678253,753476.957265161,643355.191920817,640187.881394941,763.396005068597,237.568974463301,117291.528300676,26227.0141991778,74783.3730577233,4470.31696567652,4570.28928747142,279.560933228976,855946.711157372,55342.6877470249
"259","4","CanESM",8.5,"(80,90]",1059946.96429139,277030.737481854,2446750.09069221,1192857.392311,1386803.12640083,1084578.73602111,869.514449009781,371.005666165418,134121.660637201,34941.5481627826,84139.304513838,8725.02253640561,5039.3960683592,533.87262037528,893172.529341733,69393.5661986631
"260","4","CanESM",8.5,"(90,100]",999678.908084768,276474.627640047,1802975.50534168,1066886.68297319,803296.597256911,997630.024288286,780.663946496248,267.552088625817,130589.473258415,31250.1867896537,80980.6109845956,9047.99186705102,4671.00825255858,500.06867809964,874219.538539276,75049.8941859364
"261","4","CNRM",4.5,"(0,10]",1476241.01572948,256929.344303605,2299860.32885286,870675.296662326,823619.313123371,715164.308922031,2412.9032365294,197.758520444289,216118.846757316,18291.6748743491,131790.674551512,4411.73265856652,9071.02787824422,257.218512965227,109509.68277626,62920.9840596195
"262","4","CNRM",4.5,"(10,20]",899206.401739897,210223.394390987,2418149.59002286,2105417.25271617,1518943.18828296,2038931.86383403,1037.51320917281,104.820213600878,129980.970701363,16269.2931588554,80242.3489431156,2865.50850468408,4685.90221495868,190.293225128575,293238.732682374,55682.5963292327
"263","4","CNRM",4.5,"(20,30]",755597.582538048,222405.791208533,1718051.69863857,1201506.54278313,962454.116100518,1069564.38465664,634.237454390887,155.802033680745,89316.8701782203,14811.1170525462,53790.1047760398,5427.91672963359,2981.43116051536,346.053606557038,422981.989471876,38389.8997545377
"264","4","CNRM",4.5,"(30,40]",697739.338896688,229382.209019796,2441673.17084563,2189372.54553997,1743933.83194895,2094018.83060992,481.143087740768,129.664152917406,73438.1865757229,20067.3196977604,44980.19998841,2019.91917220631,2385.18513175789,117.228256070608,510307.595093774,24097.4997884528
"265","4","CNRM",4.5,"(40,50]",740896.838900876,235454.626988766,2895603.83547945,2280963.62707626,2154706.99657857,2190910.70499266,484.530188381528,160.895320411556,73981.8902436974,13729.9268363014,46012.7875819864,4028.10648165178,2454.84348030768,255.351730884569,579724.647921291,25641.9209290587
"266","4","CNRM",4.5,"(50,60]",730622.8619564,211300.918798119,2390030.20055884,2210873.87370688,1659407.33860244,2124071.52711558,441.022575874246,125.244356204657,69648.6986590587,15851.0217441239,43763.9504697955,1886.8244242039,2406.80485354425,80.0319877517462,631354.409002327,21579.3288821126
"267","4","CNRM",4.5,"(60,70]",743686.342167633,257396.368481433,2117142.6896804,1535426.70208612,1373456.34751277,1370468.00448379,488.680517114358,165.025862227747,72436.5473854291,16131.4018885776,46023.487917345,3723.96901886637,2652.93398088909,219.458165970688,696154.325310742,19307.1519536902
"268","4","CNRM",4.5,"(70,80]",857033.820289844,230029.112115114,2692163.43597444,1755355.94546031,1835129.6156846,1658555.27325303,608.485115696507,164.631255692941,88482.044149165,21826.8850880037,55267.7060914922,5489.13578710574,3251.1938226589,239.542018781195,762768.222831691,25879.816264777
"269","4","CNRM",4.5,"(80,90]",845784.719337796,263706.225878777,2984023.61675611,2733557.99375765,2138238.89741831,2661881.7684797,580.84303642967,168.06500172974,85867.9483089627,19671.7747992469,53755.6435024497,3323.29946962341,3228.89549747036,153.430145628158,800428.41645468,13750.9941905335
"270","4","CNRM",4.5,"(90,100]",911345.663699266,277996.506157453,2256765.61102609,1614284.22186352,1345419.94732682,1518868.87071357,658.776935607585,228.271012028189,93917.5239303755,18159.1017210766,58793.5921436384,8069.49951251,3659.37593347579,577.226337788452,766526.553675936,24046.2790511847
"271","4","CNRM",8.5,"(0,10]",1470695.49565547,238501.73142538,2309391.08711241,981560.458272405,838695.591456941,909129.808470171,2394.59196336653,363.636327682176,217350.75791451,21797.5236149716,132427.255878833,1280.56661287506,9022.95528331566,262.919201431513,133007.634843539,79692.2628563314
"272","4","CNRM",8.5,"(10,20]",966506.463945174,242991.680455956,2468294.5433743,1841102.45188405,1501788.07942913,1699311.39647177,1128.04263752973,115.451087231457,141673.311535573,13820.8684443398,87114.9302087014,2207.91005601257,5162.01097974081,252.026952540171,346999.98910807,59256.292411386
"273","4","CNRM",8.5,"(20,30]",715452.721291743,193749.646793422,2864929.9276402,2143602.7938073,2149477.20634845,2079352.98951513,643.610979517107,161.912946826929,92751.939344209,17974.846911256,55633.935002531,3256.76780222429,3108.11205514925,155.30473973694,504109.843492226,40560.6663738697
"274","4","CNRM",8.5,"(30,40]",719293.124129393,227061.191262785,1768296.16662928,1283269.94833702,1049003.04249989,1196527.68419744,542.304160956294,181.901263560413,83353.5361807874,17159.0398791055,51586.1749907052,3079.99646982108,2773.87027319703,207.947866986533,604295.656101678,36724.7948665183
"275","4","CNRM",8.5,"(40,50]",726637.329885127,231967.528158419,2115577.87860958,1430538.56799677,1388940.54872445,1287975.23635584,507.59523790265,163.516247383368,82765.1693204805,16886.6202380599,51570.4443535924,1436.10618570279,2760.23365548481,64.6735427887624,689363.904236548,34642.7140762118
"276","4","CNRM",8.5,"(50,60]",802976.444969222,276713.911849595,2644046.96242922,1828963.59619731,1841070.51746,1770865.5439731,521.442369692517,168.192562302983,84545.7757014688,21599.1529799396,53834.5031806327,1755.31809288047,3063.36280250433,119.793574277189,754203.782786035,48721.8760570856
"277","4","CNRM",8.5,"(60,70]",851957.637003022,252017.577822134,3087107.34449799,2405298.0762533,2235149.70749497,2316569.60650469,625.520510147432,213.789095779943,89520.8596441483,26507.0029679699,55868.6842883128,2423.96135656186,3280.70492895341,180.944139390514,802564.432912808,53152.1075350236
"278","4","CNRM",8.5,"(70,80]",893990.086868544,273876.729523635,2442278.79438007,1497407.71082681,1548288.70751153,1438631.76975419,626.240455259947,163.675648117686,92640.916475719,22076.4628317299,58610.1497648736,3095.68414657415,3540.19175710711,188.326679304875,865108.262184017,54150.211190382
"279","4","CNRM",8.5,"(80,90]",887780.153943581,284661.871954223,2863453.49745223,2088669.5528577,1975673.34350865,2007765.4461328,657.337331660925,231.469881800347,98141.8823720094,26692.2252908173,60902.8790893623,6213.79856317675,3680.70024467026,241.985040323738,887057.470258923,44040.3314357658
"280","4","CNRM",8.5,"(90,100]",985736.302762282,340914.429295984,1779068.96521988,1218920.74816691,793332.662457597,961858.722815919,744.214427615287,295.670621191441,114257.358875429,31829.4032192881,71277.7256164708,6464.89680306795,4413.54916701684,503.959555170931,872635.673709323,50792.825700585
"281","4","HADGEM2",4.5,"(0,10]",1474020.84706643,250738.132417263,2287609.62730411,880451.457397333,813588.780237684,819228.116364722,2378.9971568459,230.056579245333,215855.447957678,24388.2244852956,131534.597258118,1255.9118671929,8988.52744574302,213.836003606655,130634.71129588,76293.8980994768
"282","4","HADGEM2",4.5,"(10,20]",933511.137748208,227600.832601147,2720080.09518901,1397348.17888136,1786568.9574408,1337587.34871664,1077.14793710809,194.864215914504,132702.849661849,20428.2495087349,80794.9191908788,5878.08310210179,4639.61737754103,354.353643032629,325174.396123436,48176.4833973447
"283","4","HADGEM2",4.5,"(20,30]",683089.655006932,234970.349002973,2056130.16784451,1740541.85687493,1373040.51283757,1631851.69129486,592.915026244908,138.92953211181,88633.614150007,16556.0663925614,52857.500988307,5200.40929173068,2843.8418611711,283.028284480765,483541.564975068,57366.7144634882
"284","4","HADGEM2",4.5,"(30,40]",677860.172190557,225601.908132335,2140370.78765725,1748717.24068425,1462510.61546669,1651738.58004666,518.355498590301,103.876190469245,76595.7282402058,13047.3415346427,45520.3667169557,4056.79275571101,2346.09678648927,213.671153323528,636526.619418991,57661.6221782895
"285","4","HADGEM2",4.5,"(40,50]",714017.970764617,227904.196544314,1974695.9984637,1660251.1089352,1260678.02769908,1553893.66733872,471.199716281862,146.300722156255,73962.224029476,18333.4111819848,44790.7841128408,3703.78554643465,2328.65213492362,195.808327903304,767353.249390689,44179.9428822751
"286","4","HADGEM2",4.5,"(50,60]",730792.811046143,271198.855871745,2436587.7214383,1870642.13109019,1705794.91039215,1780086.22426328,467.942326521553,128.568618900921,77110.8811214882,16786.9601089418,48775.6348896866,3665.77335065667,2756.5841721545,198.562738926411,871808.672405124,55042.4791376466
"287","4","HADGEM2",4.5,"(60,70]",755832.554878399,199506.860193434,1503042.69968516,993530.771916565,747210.14480676,891583.405456502,508.047095466121,162.539668658605,78401.6202815878,16152.5915047866,49056.0468388695,3182.68631557965,2788.38343567291,149.59548817902,969687.228959648,37639.5771952311
"288","4","HADGEM2",4.5,"(70,80]",794695.507570606,235710.875148899,2690751.47126835,1642653.7456446,1896055.96369775,1548748.78101577,596.316156979483,165.208031986022,93053.3563681053,20705.8553526013,58927.423339315,3867.68168320892,3456.27383073201,248.891479906552,1061401.95486959,39221.4501469552
"289","4","HADGEM2",4.5,"(80,90]",845487.564807787,242202.481756974,2339723.52125357,1899105.49509835,1494235.95644579,1871101.08776688,618.127529544656,147.047794959136,95372.486819548,21228.7884013765,59929.2703834582,6349.58848967507,3526.6221332414,357.449590676449,1164470.6470043,34808.9186726514
"290","4","HADGEM2",4.5,"(90,100]",928541.328562367,281926.215792609,1759155.70983276,1308074.597788,830614.381270392,1153882.28028562,669.213246045136,261.312785764158,107355.934698059,29332.1027032299,67162.0255443966,6453.60982781527,3859.0885441298,394.826727081907,1246414.70394111,33208.9573760568
"291","4","HADGEM2",8.5,"(0,10]",1384064.53957376,237065.459264212,2118163.5029731,939130.060176441,734098.963399336,810587.688797001,2384.89967361385,271.899831075931,210421.013052441,15492.9195838224,126814.477160868,424.76860303152,8590.36789146794,137.800191719121,123494.02670974,72602.4876157464
"292","4","HADGEM2",8.5,"(10,20]",940234.157493522,229359.197109248,1953274.746044,1348073.49700552,1013040.58855047,1219475.92248246,1063.40910288219,169.103479319005,132943.364386338,13574.5421732722,81891.3603706483,1332.13022594517,4916.21176594469,36.4844066844968,333272.784647767,61538.6721492007
"293","4","HADGEM2",8.5,"(20,30]",767743.529571616,231443.969381866,2742459.68685061,2471650.95870445,1974716.15727899,2412150.92324485,683.512379771597,181.284215293665,94882.5386188056,18128.4286467198,56398.0953044555,3149.05613305792,3104.70423857721,120.129932408385,478916.134540351,33227.0903572978
"294","4","HADGEM2",8.5,"(30,40]",723894.866485174,246003.006528259,1844646.94298056,1567348.48481737,1120752.07649539,1454879.90676262,544.60621829004,164.285690671236,79745.2094555963,26813.9349481627,47880.5849827096,2922.25379361991,2562.50566455121,182.046451303203,587050.874423738,34493.4412737901
"295","4","HADGEM2",8.5,"(40,50]",810353.464639057,269434.774206991,2440862.90940182,1887885.85258607,1630509.44476276,1822905.24607959,553.494692852243,171.477743465705,90654.9008590261,25620.8519536152,57378.1620657704,1885.39157907161,3232.95193237777,91.762790075747,691243.293828898,28085.8866924976
"296","4","HADGEM2",8.5,"(50,60]",846684.392018544,244517.408339226,2679620.07584466,1770700.53946284,1832935.68382612,1730694.72268486,535.360882964506,161.916725574583,87265.6017335408,22618.9780416476,55515.4995801819,3252.35562676822,3219.07976634722,147.864697651505,790445.841058067,31846.3480735186
